code,year_,freq,ITEM5601,ITEM6008,ITEM8001,ITEM9304
115513,2016,A,OPY,US6837971042,248510136,0.4866
115514,2016,A,OPY,US6837971042,246656367,0.4866
115515,2016,A,,,,
115520,2016,A,,KYG8663P1081,,
115521,2016,A,,,,
115524,2016,A,CBRE,US12504L1098,10620929849,3.52329
115554,2016,A,AXGN,US05463X1063,297079785,19.91018
115570,2016,A,BGS,CZ0005121707,,
115571,2016,A,BGS,CZ0005121707,,
115580,2016,A,,,,
115613,2016,A,RGR,CA75883N1033,,
115616,2016,A,DG,JMP350801032,,
115620,2016,A,,,,
115639,2016,A,,,,
115671,2016,A,,,,
115674,2016,A,BLMT,US05573H1086,263736729.15,1.63892
115681,2016,A,SFM,AU000000SFM9,7328254.68,0.77544
115690,2016,A,CSX,CA18451F1027,17147611.26,2.14675
115726,2016,A,FOR,PLFRENT00014,20331000,3.32581
115756,2016,A,ACHC,US00404A1097,2869379386.9,1.32368
115815,2016,A,AXL,CA04274P1053,49369557.194,1.30446
115816,2016,A,HPQ,CA40444L1031,21657907.04,4.30108
115832,2016,A,MGI,US60935Y2081,623151236.91,-1.58846
115836,2016,A,,,,
115852,2016,A,SPWR,US8676524064,915553248.25,0.90844
115890,2016,A,SUM,NZSUME0001S0,1035860941.4,1.89852
115909,2016,A,,,,
115915,2016,A,,,,
115916,2016,A,,,,
115917,2016,A,,,,
115919,2016,A,,,,
115921,2016,A,,,,
115932,2016,A,,,,
115934,2016,A,,,,
115935,2016,A,,,,
115936,2016,A,,,,
115937,2016,A,GNE,US3722842081,141720250,1.84553
115938,2016,A,,,,
115939,2016,A,GNE,US3722842081,132669750,1.84553
115945,2016,A,XYL,US98419M1009,8888840000,4.05883
115957,2016,A,FLT,CA26210W6053,37745307.835,27.59309
115960,2016,A,CAT,CA14875E1025,,
115967,2016,A,MGM,CA5651271077,22953421.225,5.30142
116002,2016,A,MN,US56382Q1022,113128294,0.69441
116003,2016,A,VAC,US57164Y1073,2290127464.1,2.52267
116091,2016,A,ZD,US48123V1026,3880895968.8,4.24357
116094,2016,A,,,,
116096,2016,A,AIN,PLABSIN00012,12713280,0.53779
116106,2016,A,,,,
116107,2016,A,,,,
116108,2016,A,,,,
116127,2016,A,,,,
116144,2016,A,VOXX,US91829F1049,113553522.8,0.29113
116145,2016,A,VOXX,US91829F1049,102927039,0.29113
116146,2016,A,VOXX,,,
116152,2016,A,HAFC,US4104952043,1128343070.3,2.12484
116160,2016,A,AMCX,US00164V1035,2987516901.3,-119.29345
116161,2016,A,,,,
116162,2016,A,AL,US00912X3026,,
116170,2016,A,TRGP,US87612G1013,10357279837,2.31484
116173,2016,A,,,,
116174,2016,A,,,,
116185,2016,A,EXPE,US30212P3038,16995675823,4.1129
116199,2016,A,KMI,US49456B1017,46185420373,1.34138
116226,2016,A,,,,
116230,2016,A,,,,
116235,2016,A,TECH,PHY1633U1098,9596548850.7,7.74981
116263,2016,A,,,,
116266,2016,A,AMT,US03027X1000,45136193257,9.42518
116274,2016,A,MGPI,US55303J1060,832605074.7,5.69155
116347,2016,A,VCTR,IL0011237778,553686240,3.09206
116411,2016,A,SOI,GB00B0CRWN59,533280833.63,1.00873
116412,2016,A,TRIP,US8969452015,6682426096.2,4.44902
116413,2016,A,TRIP,US8969452015,6088890142.6,4.44902
116414,2016,A,,,,
116416,2016,A,,,,
116426,2016,A,TDS,US8794338298,3175700000,0.76634
116460,2016,A,IVZ,AU0000016560,,
116468,2016,A,EW,CA27580T1075,9406494.825,0.71555
116474,2016,A,R,CA7565662045,180753840.75,3.65461
116479,2016,A,J,CA54571Q1081,5778495,17.20841
116572,2016,A,STT,VN000000STT6,75200000000,2.81699
116579,2016,A,MTDR,US5764852050,2563427342.6,3.71444
116617,2016,A,,,,
116620,2016,A,,,,
116638,2016,A,ACA,PLACRTS00018,,
116639,2016,A,CCXI,US16383L1061,355628608,7.12614
116646,2016,A,EMKR,US2908462037,228322800,2.08547
116657,2016,A,WH,US92934F2039,,
116674,2016,A,MSBI,IL0011049595,402549588.03,3.89991
116680,2016,A,EPAM,US29414B1044,3286092251,4.20533
116681,2016,A,SLCA,US90346E1038,4592717938.6,3.60697
116684,2016,A,AROC,SE0003883990,203589005.09,3.20834
116689,2016,A,MVIS,US5949603048,85797180,11.47959
116698,2016,A,,,,
116721,2016,A,CHK,AU000000CHK3,2632366.0564,3.1153
116724,2016,A,ZEN,CA98942X1024,51879534.08,2.41825
116752,2016,A,BAC,PLIDATF00012,,
116796,2016,A,,,,
116802,2016,A,BV,US0732711082,398038277.8,2.20873
116803,2016,A,BCOV,US10921T1016,273765591.4,3.50102
116804,2016,A,CZR,US1276861036,1249500000,-0.3933
116810,2016,A,PRLB,US7437131094,1361024971.8,3.58322
116826,2016,A,GGG,CA3613331071,9882090.8,8.52152
116884,2016,A,YELP,US9858171054,3028659532.3,3.75212
116885,2016,A,YELP,US9858171054,3028659532.3,3.75212
116886,2016,A,,,,
116925,2016,A,,,,
116986,2016,A,,,,
117032,2016,A,,,,
117073,2016,A,ALSN,US01973R1014,5518273898.8,5.10809
117074,2016,A,ALSN,US01973R1014,,
117130,2016,A,UFCS,US9103401082,1250381741.7,1.54752
117187,2016,A,RM,US75902K1060,300906000,1.45032
117227,2016,A,CASA,CA14712X1078,,
117237,2016,A,MTSI,US55405Y1001,2484541800,5.37805
117262,2016,A,CSL,BMG216791167,80129413,0.04518
117306,2016,A,ALM,CA01863P2070,2100290.85,-3.19635
117311,2016,A,,,,
117314,2016,A,ENPH,US29355A1079,62891690,48.37165
117331,2016,A,,,,
117333,2016,A,GWRE,US40171V1008,3603059204.3,4.56586
117336,2016,A,PSX,US7185461040,44826621042,2.00208
117337,2016,A,VSTM,US92337C1045,41431040,0.57307
117357,2016,A,ESSA,ID1000122203,1.782E12,1.12152
117390,2016,A,,,,
117402,2016,A,,,,
117403,2016,A,,,,
117405,2016,A,META,US30303M1027,332724600000,5.62092
117411,2016,A,,,,
117429,2016,A,MRC,US55345K1034,1921702674.8,2.51861
117431,2016,A,SPLK,US8486371045,7016218953.2,8.71405
117433,2016,A,TGTX,US88322Q1085,264022880.1,7.36097
117438,2016,A,META,US30303M1027,270827700000,5.62092
117449,2016,A,INFI,EGS01041C010,37440000,0.7437
117451,2016,A,SAH,MA0000012007,4754989470,1.31707
117458,2016,A,ACRE,US04013V1089,391068239.88,0.93327
117471,2016,A,BC,IT0004764699,1383120000,6.31726
117490,2016,A,TLYS,US8868851028,379383970,2.00499
117491,2016,A,TLYS,US8868851028,177194460,2.00499
117509,2016,A,,KYG936291064,,
117515,2016,A,POST,US7374461041,5217311000,1.7317
117516,2016,A,PRO,CA71529F1099,3580083.09,3.69458
117524,2016,A,TILE,US4586653044,1191614900,3.49725
117532,2016,A,,,,
117539,2016,A,SUPN,US8684591089,1261774491.8,6.58013
117551,2016,A,EVER,US29977G1022,2470864593,1.32391
117583,2016,A,SRC,CA85255R3018,5054052.12,5.18031
117585,2016,A,PTC,CA7167661007,551322.58,0.18322
117596,2016,A,WCC,CA2102941044,2353851.255,0.49303
117597,2016,A,AWR,CA05208Y1043,384563.32,0.42699
117598,2016,A,IP,CA45250P1062,4500497.82,-101.5625
117621,2016,A,ROCK,PHY7325H1087,9542149028.9,0.62214
117623,2016,A,EVR,GB00B71N6K86,3148477899.9,7.90674
117629,2016,A,CNX,CA13124L7016,22700982.28,1.36209
117633,2016,A,GAIA,CA36269A2065,140000.21,0.76536
117639,2016,A,CAL,PHY1081M1046,910794102.4,0.76309
117644,2016,A,MTB,BD0123MTBNK0,10148799390,1.03367
117653,2016,A,BPOP,PR7331747001,4548118640.2,0.88351
117655,2016,A,RRX,CA7506491058,2440859002.6,2.71472
117699,2016,A,INGR,US4571871023,9048897051,3.52783
117705,2016,A,STR,MA0000012056,63174859,-0.52925
117713,2016,A,FRGI,US31660B1017,798655854,3.02321
117719,2016,A,PRG,CA74019D1050,10685423.375,2.73121
117766,2016,A,BCOR,US0952291005,617213750,1.48006
117781,2016,A,M,CA61945B1058,79287000,3.67802
117783,2016,A,DG,CA25552L2012,4234130.7,1.80505
117792,2016,A,,,,
117836,2016,A,,,,
117837,2016,A,,,,
117841,2016,A,,,,
117845,2016,A,,,,
117850,2016,A,TDG,CA8963561029,741771481.8,0.59692
117857,2016,A,,,,
117858,2016,A,,,,
117874,2016,A,PDCE,US69327R1014,4766749926.9,1.81746
117907,2016,A,LPLA,US50212V1008,3144132722.6,3.82966
117916,2016,A,,,,
117920,2016,A,,,,
117947,2016,A,ALM,SE0018741985,3407137965,4.45777
117972,2016,A,PZN,US74731Q1031,192648399.9,26.43727
117973,2016,A,,,,
117995,2016,A,,,,
118004,2016,A,DUK,US26441C2044,54334000000,1.32415
118006,2016,A,MATX,US57686G1058,1518231000,3.22
118015,2016,A,ROCK,GB00B42TN250,2082902.0593,0.96154
118029,2016,A,ALEX,US0144911049,2198630000,1.8181
118066,2016,A,BRC,VN000000BRC2,128699968800,0.6632
118070,2016,A,,,,
118112,2016,A,STXS,US85916J4094,14336512.593,-0.66713
118133,2016,A,SRPT,US8036071004,1502045788.6,4.4612
118145,2016,A,FSBW,US30263Y1047,109989132.85,1.35734
118165,2016,A,CASS,ID1000121403,1.9721678E12,3.14519
118185,2016,A,KMB,MKKMBS101019,6563712960,0.62192
118204,2016,A,,,,
118206,2016,A,NOW,US81762P1021,12446803665,32.16553
118218,2016,A,PANW,US6974351057,11317024095,13.38206
118251,2016,A,FIVE,US33829M1018,2194001961.8,6.6203
118269,2016,A,,,,
118272,2016,A,,,,
118278,2016,A,,CA8935267150,,
118323,2016,A,EW,PHY223581083,27809696129,0.80726
118329,2016,A,CHUY,US1716041017,546436842.6,3.47905
118333,2016,A,NGVC,US63888U1088,266961521.01,2.06983
118336,2016,A,ATI,CA02136K1084,4684651.92,0.9527
118343,2016,A,TMP,PLTLMDC00018,,
118357,2016,A,,,,
118359,2016,A,RDI,IM00BH3JLY32,791418004.65,1.13091
118391,2016,A,ECOM,SE0004051068,10904034.715,3.25889
118413,2016,A,,,,
118416,2016,A,CUNB,US1265341065,635772414.8,1.97918
118420,2016,A,,KYG914581023,,
118421,2016,A,,,,
118426,2016,A,,,,
118446,2016,A,GMED,US3795772082,2380023300,2.86034
118447,2016,A,GMED,US3795772082,1787610120,2.86034
118448,2016,A,,,,
118486,2016,A,BLMN,US0942351083,1873715643.3,10.25574
118489,2016,A,IVC,PLPRGTR00019,,
118519,2016,A,NEM,NGNEM0000005,5544512217.1,0.73541
118527,2016,A,ICAD,US44934S2068,51512034.015,2.05735
118544,2016,A,ECL,PLESCLL00010,,
118545,2016,A,TXN,PLTAXNT00011,,
118564,2016,A,ABC,IT0005466294,11067105.896,0.60454
118571,2016,A,TTSH,US88677Q1094,1008919645.7,7.26369
118643,2016,A,,US0537921076,13720139.868,2.68749
118659,2016,A,,,,
118671,2016,A,PBYI,US74587V1070,1130558507,5.38813
118691,2016,A,,,,
118707,2016,A,THRM,US37253A1034,1236691606.4,2.68609
118718,2016,A,THG,VN000000THG6,667194829118,2.46832
118723,2016,A,HHS,VN000000HHS6,981868388397,0.32026
118728,2016,A,CLW,VN000000CLW1,210600000000,1.00605
118729,2016,A,CCL,VN000000CCL3,99754676793,0.27276
118739,2016,A,VMD,VN000000VMD9,391640790400,1.46416
118746,2016,A,CNO,CA1304921010,2186120.72,-1.84356
118750,2016,A,NEU,ES0166198012,13745149.61,1.84981
118756,2016,A,CUBI,US23204G1004,1084984826.9,1.69954
118788,2016,A,SOL,PLSLRCP00021,37200000,0.27238
118847,2016,A,ALTO,ID1000123805,721579019700,1.50778
118851,2016,A,CMC,CA17178G1046,5510953.5,-3.17797
118878,2016,A,,,,
118901,2016,A,ADT,US00101J1060,,
118906,2016,A,,,,
118910,2016,A,GEOS,US37364X1090,271359423.76,1.1699
118913,2016,A,QLYS,US74758T3032,1134367681.7,4.38975
118915,2016,A,RHP,US78377T1079,3214581170,8.73535
118917,2016,A,SMLP,US8661421029,,
118918,2016,A,,,,
118919,2016,A,WPC,US92936U1097,6280922032.6,1.90235
118942,2016,A,,,,
118944,2016,A,MDLZ,US6092071058,67752444433,2.69276
118953,2016,A,FPI,TH3786010Z01,5483539615.5,5.0453
118957,2016,A,HY,US4491721050,1045238382.6,2.25364
118958,2016,A,HY,US4491721050,794986345.51,2.25364
118959,2016,A,,,,
118964,2016,A,BERY,US08579W1036,5945060000,24.5254
118994,2016,A,NBHC,US6337071046,841468131.87,1.56935
118995,2016,A,NBHC,US6337071046,841468131.87,1.56935
118996,2016,A,,,,
119003,2016,A,FBC,US3379307057,1530860165.9,1.14585
119007,2016,A,THC,US88033G4073,1479334289.2,3.54757
119010,2016,A,MTH,CA5616073006,,
119014,2016,A,BZH,US07556Q8814,439848702.3,0.69363
119020,2016,A,WDAY,US98138H1014,13416270000,11.53685
119021,2016,A,WDAY,US98138H1014,8393430000,11.53685
119022,2016,A,,US98138H2004,,
119027,2016,A,FCN,VN000000FCN2,911506511262,0.93901
119029,2016,A,AMBA,KYG037AX1015,1806265702.2,3.97301
119030,2016,A,FANG,US25278X1090,9109945970,2.46384
119031,2016,A,ICPT,US45845P1084,2696684090.7,8.56275
119033,2016,A,HOUS,US75605Y1064,3608058515.2,1.46431
119047,2016,A,SSTK,US8256901005,1654456320,5.77077
119072,2016,A,,,,
119090,2016,A,,,,
119102,2016,A,,,,
119103,2016,A,,,,
119146,2016,A,,,,
119148,2016,A,WEX,US96208T1043,4781055600,3.19336
119165,2016,A,MPLX,US55336V1008,12497820000,1.34559
119166,2016,A,MPLX,US55336V1008,12359340000,1.34559
119167,2016,A,,,,
119194,2016,A,,,,
119198,2016,A,,,,
119208,2016,A,CLH,EST01PA00013,1997246513.9,1.43408
119243,2016,A,EPR,US26884U1097,4567951003.4,2.48302
119246,2016,A,,,,
119278,2016,A,SANM,US8010561020,2676586150,1.60972
119292,2016,A,,,,
119296,2016,A,ABG,ES0105200416,31062803.751,-0.05118
119379,2016,A,TPL,PK0099201011,2730819464.9,1.00906
119396,2016,A,SITC,PK0033301018,7800304148,0.87732
119401,2016,A,SSYS,IL0011267213,870649060,0.76651
119425,2016,A,ABBV,US00287Y1091,99723146777,21.51062
119442,2016,A,SOL,CA78471G1000,279523.37,-18.79085
119449,2016,A,PBF,US69318G1067,3044609611,1.50348
119480,2016,A,,,,
119494,2016,A,,,,
119496,2016,A,,,,
119546,2016,A,MEIP,US55279B2025,49184635.68,0.9647
119551,2016,A,,,,
119563,2016,A,AME,AU000000AME0,8099175.8078,1.13784
119565,2016,A,FARM,CA25162L1040,4281001.44,8.42993
119568,2016,A,SPI,VN000000SPI7,38674500000,0.22397
119575,2016,A,OSK,CA6882811046,395257200.64,1.45057
119582,2016,A,ALR,PLALIOR00045,7004478177,1.1294
119583,2016,A,AXDX,US00430H1023,1068963411.8,13.73708
119616,2016,A,ARC,US00191G1031,233619040,1.55833
119631,2016,A,MSL,CA59047R1010,154439875.92,0.78092
119637,2016,A,,,,
119671,2016,A,AQUA,RU000A0JQTS3,7136766968.3,3.01546
119700,2016,A,,,,
119704,2016,A,NCLH,BMG667211046,9664686299.3,2.12985
119746,2016,A,NFBK,US66611T1088,969077360.26,1.56002
119748,2016,A,BFAM,US1091941005,4124897945.6,5.99665
119750,2016,A,LAND,US3765491010,112679595,1.46928
119753,2016,A,MOS,US61945C1036,10272496642,1.07177
119754,2016,A,,,,
119755,2016,A,PTC,US69370C1009,5319569360,6.53153
119764,2016,A,PBF,US69318G1067,3044608830.4,1.50348
119765,2016,A,,,,
119777,2016,A,TPH,US87265H1095,1821029108.9,0.9954
119778,2016,A,ZTS,US98978V1035,26382544048,17.74214
119779,2016,A,ZTS,US98978V1035,,
119781,2016,A,SLP,BMG864081044,27753246.367,0.21211
119797,2016,A,,,,
119798,2016,A,EA,TH3545010003,110967500000,9.74815
119799,2016,A,,,,
119810,2016,A,VUZI,US92921W3007,133070879.6,7.50892
119815,2016,A,,,,
119839,2016,A,BCC,US09739D1000,862942500,1.48782
119861,2016,A,,,,
119888,2016,A,TDW,VN000000TDW2,238000000000,1.801
119921,2016,A,,KYG9887Y1070,,
119931,2016,A,DXLG,US25065K1043,215728831.25,2.43707
119959,2016,A,,,,
119963,2016,A,FF,US36116M1062,608124583,1.82723
119973,2016,A,GRPN,US3994732069,1875255065.2,7.0919
119974,2016,A,,,,
119990,2016,A,STAG,US85254J1025,1918009496.5,2.17452
120003,2016,A,,,,
120021,2016,A,APAM,US04316A1088,1253945721,9.52043
120022,2016,A,APAM,US04316A1088,1253945721,9.52043
120023,2016,A,,,,
120024,2016,A,,,,
120035,2016,A,,,,
120043,2016,A,,,,
120045,2016,A,WEX,CA95816A2002,87113939.659,1.02967
120046,2016,A,,,,
120052,2016,A,,,,
120053,2016,A,,,,
120056,2016,A,,,,
120060,2016,A,,,,
120062,2016,A,,,,
120096,2016,A,,,,
120098,2016,A,,,,
120103,2016,A,,,,
120108,2016,A,,,,
120114,2016,A,,,,
120132,2016,A,ENTA,US29251M1062,637702985,2.37851
120140,2016,A,,,,
120160,2016,A,,,,
120162,2016,A,,KYG9887Y1070,,
120163,2016,A,,,,
120165,2016,A,,,,
120166,2016,A,,,,
120167,2016,A,,,,
120174,2016,A,,,,
120196,2016,A,,,,
120199,2016,A,FIBK,US32055Y2019,925621211.5,1.94848
120200,2016,A,,,,
120204,2016,A,GOOD,US3765361080,500143435.8,2.86846
120205,2016,A,,,,
120206,2016,A,GHL,US3952591044,802778935.3,2.76008
120207,2016,A,,,,
120223,2016,A,,,,
120226,2016,A,,,,
120228,2016,A,,,,
120229,2016,A,UCBI,US90984P3038,2100031756.7,1.9665
120230,2016,A,,,,
120233,2016,A,,,,
120235,2016,A,DPZ,US25754A2015,7656851732,-4.06738
120236,2016,A,,,,
120239,2016,A,,,,
120244,2016,A,,,,
120246,2016,A,,,,
120251,2016,A,,,,
120256,2016,A,,,,
120268,2016,A,,,,
120270,2016,A,,,,
120273,2016,A,,,,
120275,2016,A,,,,
120277,2016,A,,,,
120278,2016,A,,,,
120279,2016,A,,,,
120280,2016,A,,,,
120282,2016,A,,,,
120284,2016,A,,,,
120286,2016,A,,,,
120293,2016,A,IBTX,US45384B1061,1177507468.8,1.75129
120297,2016,A,,,,
120298,2016,A,,,,
120302,2016,A,,,,
120328,2016,A,,,,
120330,2016,A,CMRX,US16934W1062,214003385,0.77475
120331,2016,A,EVTC,PR30040P1032,1289271818,12.31681
120358,2016,A,,,,
120361,2016,A,LEG,DE000LEG1110,4663288053,1.36573
120368,2016,A,HASI,US41068X1000,882905013.45,1.54731
120371,2016,A,SEAS,US81282V1008,1615510449.3,3.50273
120375,2016,A,,,,
120392,2016,A,TMHC,US87724P1066,2300200806.6,4.16846
120393,2016,A,TMHC,US87724P1066,587176885.08,4.16846
120394,2016,A,,,,
120397,2016,A,,,,
120403,2016,A,,,,
120429,2016,A,,,,
120430,2016,A,,,,
120432,2016,A,,,,
120433,2016,A,,,,
120436,2016,A,,,,
120438,2016,A,,,,
120439,2016,A,,,,
120440,2016,A,,,,
120442,2016,A,,,,
120444,2016,A,,,,
120447,2016,A,,,,
120448,2016,A,ADMA,US0008991046,65980113.92,-14.80282
120450,2016,A,,,,
120455,2016,A,GSAT,US3789734080,1536712461.9,10.8049
120456,2016,A,,,,
120457,2016,A,MN,US56382Q1022,113120744,0.69441
120458,2016,A,,,,
120459,2016,A,OFG,PR67103X1020,575284456.4,0.77279
120460,2016,A,RGLD,US7802871084,4123701732.5,
120461,2016,A,,,,
120464,2016,A,,,,
120465,2016,A,,,,
120467,2016,A,,,,
120469,2016,A,,,,
120471,2016,A,,,,
120472,2016,A,INSP,GB00B44W9L31,3559866.0642,1.37184
120476,2016,A,,,,
120500,2016,A,MODN,US6075251024,246835350,4.12368
120504,2016,A,TMUS,US8725901040,47523810106,2.60604
120517,2016,A,,,,
120520,2016,A,AHH,US04208T1088,546234559.77,3.68721
120525,2016,A,AGM,VN000000AGM6,175812000000,0.75566
120529,2016,A,,,,
120539,2016,A,MCY,NZMRPE0001S2,4214037676.2,1.2712
120547,2016,A,TSC,US89678F1003,627985953.4,1.78503
120574,2016,A,,,,
120575,2016,A,,,,
120579,2016,A,NVEE,US62945V1098,352922035.2,2.38202
120588,2016,A,,,,
120594,2016,A,ECOM,US1591791009,372465141.65,4.28136
120597,2016,A,WELL,CA94947L1022,1283094.645,2.71178
120599,2016,A,ARCT,US03969T1097,222208492.57,1.22556
120635,2016,A,OUT,GB00B9G9LV10,,
120656,2016,A,,CY0104052218,,
120667,2016,A,,US86732Y1091,,
120674,2016,A,,,,
120683,2016,A,,,,
120688,2016,A,,,,
120692,2016,A,FOSL,US34988V1061,1248236340,1.2405
120698,2016,A,INBK,US3205571017,207297600,1.3466
120711,2016,A,COTY,US2220702037,6172301000,1.39665
120712,2016,A,COTY,US2220702037,1375081000,1.39665
120713,2016,A,,,,
120757,2016,A,HCI,US40416E1038,381485804.28,1.5651
120758,2016,A,PTCT,US69366J2006,372788263.1,3.1174
120779,2016,A,BLUE,US09609G1004,2510634700,2.88765
120780,2016,A,GOGO,US38046C1099,795647921.4,-19.69749
120797,2016,A,CYTK,US23282W6057,493856129.25,5.23369
120799,2016,A,ESPR,US29664W1053,282393770.76,1.23531
120810,2016,A,NSTG,US63009R1095,480074400,39.01466
120811,2016,A,NWSA,US65249B1098,6648186774.6,0.60821
120813,2016,A,NWSA,US65249B1098,4360424224.2,
120816,2016,A,ADES,US00770C1018,203507997,2.67193
120850,2016,A,GPS,AU000000GPS0,1461354,0.46652
120857,2016,A,NDLS,US65540B1052,114295921.4,4.42698
120865,2016,A,CDW,US12514G1085,8350027000,7.98663
120877,2016,A,AMBC,US0231398845,1016381160,0.63721
120882,2016,A,,,,
120890,2016,A,BANC,US05990K1060,865716784.35,1.21732
120891,2016,A,BANC,US05990K1060,862213437.65,1.21732
120892,2016,A,BANC,,,
120899,2016,A,,,,
120903,2016,A,ANIP,US00182C1036,703165630.3,4.14485
120904,2016,A,ANIP,US00182C1036,702507054.62,4.14485
120905,2016,A,ANIP,,,
120922,2016,A,REXR,US76169C1009,1541076956.3,1.80737
120926,2016,A,,CY0104052218,,
120927,2016,A,,,,
120946,2016,A,,,,
120956,2016,A,MDC,GB00B8HX8Z88,34860278658,1.88252
120957,2016,A,AGIO,US00847X1046,1761859128.1,4.91328
120974,2016,A,,,,
120979,2016,A,1316,KYG6501M1050,23016768592,2.80223
121007,2016,A,SFM,US85208M1027,2653649442,3.94355
121014,2016,A,SRNE,US83587F2020,249325994.4,3.11513
121017,2016,A,CME,CA1363693039,,
121019,2016,A,AVNT,CA05353D1033,,
121036,2016,A,,,,
121039,2016,A,PLUS,IL0011284465,441745809.57,4.00508
121041,2016,A,FOXF,US35138V1026,1023725250,5.53553
121046,2016,A,AMH,US02665T3068,5092695312.4,1.21787
121047,2016,A,,,,
121059,2016,A,,,,
121063,2016,A,AMH,US02665T3068,5106019185.9,1.21787
121089,2016,A,TIPT,US88822Q1031,174583838.4,0.59497
121092,2016,A,EVHC,US29413U1034,,
121150,2016,A,,,,
121160,2016,A,AVT,CA01986P2098,,
121165,2016,A,MUSA,US6267551025,2270453953,3.25711
121194,2016,A,,,,
121203,2016,A,GOOD,CA3821131081,,
121207,2016,A,,,,
121236,2016,A,LDOS,US5253271028,7671000000,2.44689
121252,2016,A,BNFT,US08180D1063,903741715.8,-27.13047
121256,2016,A,RGS,AU000000RGS6,26111711.448,5.4569
121260,2016,A,FATE,US31189P1021,103880130.06,1.42008
121269,2016,A,,,,
121270,2016,A,,,,
121277,2016,A,DOOR,CA5753851099,2681164215.8,3.18092
121294,2016,A,PINC,US74051N1028,1396424230.1,1.16617
121303,2016,A,RNG,US76680R2067,1532289800,11.78314
121304,2016,A,SAIC,US8086251076,3731200000,10.54012
121332,2016,A,BURL,US1220171060,5947815426.8,-119.40488
121333,2016,A,CHMI,US1646511014,136886094.2,0.88753
121335,2016,A,PBPB,US73754Y1001,324294738.3,2.62619
121336,2016,A,RMAX,US75524W1080,988542744,2.13148
121338,2016,A,AAOI,US03823U1025,431296000,1.89677
121340,2016,A,DE,CA24345T1003,18096331.82,2.05183
121363,2016,A,,,,
121366,2016,A,,,,
121374,2016,A,AR,US03674X1063,7446841050,1.18909
121396,2016,A,,,,
121397,2016,A,RMAX,US75524W1080,988542688,2.13148
121398,2016,A,,,,
121404,2016,A,,,,
121412,2016,A,MGNX,US5560991094,712755207.08,2.6521
121413,2016,A,VEEV,US9224751084,5611985393.3,8.59444
121419,2016,A,TWTR,US90184L1026,11761623600,2.55413
121429,2016,A,SUM,AU000000SUM8,17773804.55,-0.53787
121441,2016,A,PAGP,US72651A2078,3509842321.7,2.02064
121442,2016,A,,,,
121450,2016,A,RNG,US76680R2067,1262615200,11.78314
121451,2016,A,,,,
121456,2016,A,AERI,US00771V1089,1266408275,12.02164
121458,2016,A,COMM,US20337X1090,7210752656.4,5.17239
121465,2016,A,TCS,US87238U2033,1562666918.6,3.9864
121466,2016,A,TCS,US87238U2033,774272437.88,3.9864
121467,2016,A,,,,
121468,2016,A,SRLP,US8493431089,598918370.1,4.77466
121482,2016,A,MC,TH4625010004,12080000000,2.90325
121487,2016,A,VCYT,US92337F1075,261320031.72,4.38596
121489,2016,A,BRX,US11120U1051,7432059503.2,2.54271
121490,2016,A,LGIH,US50187T1060,612273936.3,1.72374
121494,2016,A,ARW,GB00BDGTXM47,519828297.48,3.10546
121496,2016,A,TCS,US2107511030,304717291.25,1.44214
121498,2016,A,MMI,US5663241090,1012214147.5,3.91031
121504,2016,A,,,,
121527,2016,A,,,,
121531,2016,A,GLYC,US38000Q1022,141825140.3,4.01757
121532,2016,A,KPTI,US48576U1060,393745592.6,2.42689
121536,2016,A,,,,
121562,2016,A,NMIH,US6292093050,629895964.65,1.31957
121564,2016,A,M,TH4577010002,53518689900,4.00073
121577,2016,A,CHGG,US1630921096,676811231.82,3.04954
121589,2016,A,INFI,GB00BFG1QM56,,
121592,2016,A,ICE,US45866F1049,33569900000,2.1359
121612,2016,A,SIRI,US82968B1035,21097214150,-26.63714
121614,2016,A,XNCR,US98401F1057,1225669181,3.90398
121628,2016,A,,,,
121629,2016,A,,,,
121686,2016,A,,,,
121695,2016,A,,,,
121699,2016,A,AGM,GB00BFSSB742,34996028.466,4.11142
121702,2016,A,SBB,AU000000SBB1,8963022,0.14929
121704,2016,A,,,,
121714,2016,A,,,,
121715,2016,A,GHC,US3846371041,2854856410.2,1.16385
121719,2016,A,,,,
121721,2016,A,NDLS,US65540B1052,108055319.6,4.42698
121722,2016,A,,,,
121725,2016,A,PWR,US74762E1029,5043170439.1,1.57818
121726,2016,A,,,,
121730,2016,A,,,,
121732,2016,A,,,,
121736,2016,A,GHC,US3846371041,2361336098.3,1.16385
121737,2016,A,GHC,,,
121744,2016,A,SP,US78469C1036,620746994.45,2.31449
121752,2016,A,ROCK,MU0364N00003,76114047132,1.35783
121756,2016,A,GLPI,US36467J1088,6359064869.6,2.61274
