gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,costat,gind
164755,20161231,2016,INDL,C,D,STD,CROX,CROCS INC,USD,A,252030
165051,20161231,2016,INDL,C,D,STD,SPWR,SUNPOWER CORP,USD,A,201040
165052,20161231,2016,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,A,252030
165123,20161231,2016,INDL,C,D,STD,LDOS,LEIDOS HOLDINGS INC,USD,A,202020
165215,20161231,2016,INDL,C,D,STD,TCRT,ALAUNOS THERAPEUTICS INC,USD,A,352010
165264,20161231,2016,FS,C,D,STD,FNF,FIDELITY NATL FINL FNF GROUP,USD,A,403010
165264,20161231,2016,INDL,C,D,STD,FNF,FIDELITY NATL FINL FNF GROUP,USD,A,403010
165284,20161231,2016,FS,C,D,STD,FBIZ,FIRST BUSINESS FINL SRV INC,USD,A,401010
165284,20161231,2016,INDL,C,D,STD,FBIZ,FIRST BUSINESS FINL SRV INC,USD,A,401010
165563,20161231,2016,INDL,C,D,STD,BPTH,BIO-PATH HOLDINGS INC,USD,A,352010
165675,20160930,2016,INDL,C,D,STD,VIAB,VIACOM INC,USD,I,502020
165746,20161231,2016,INDL,C,D,STD,LYV,LIVE NATION ENTERTAINMENT,USD,A,502020
165856,20161231,2016,INDL,C,D,STD,HEES,H&E EQUIPMENT SERVICES INC,USD,A,201070
165914,20161231,2016,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,A,253010
165993,20161231,2016,INDL,C,D,STD,FIS,FIDELITY NATIONAL INFO SVCS,USD,A,451020
166213,20160930,2016,INDL,C,D,STD,LQDT,LIQUIDITY SERVICES INC,USD,A,202010
166435,20161231,2016,INDL,C,D,STD,VNDA,VANDA PHARMACEUTICALS INC,USD,A,352010
166482,20160930,2016,INDL,C,D,STD,MWA,MUELLER WATER PRODUCTS INC,USD,A,201060
166555,20161231,2016,INDL,C,D,STD,ATEC,ALPHATEC HOLDINGS INC,USD,A,351010
166563,20161231,2016,INDL,C,D,STD,DK,DELEK US HOLDINGS INC,USD,A,101020
166583,20161231,2016,INDL,C,D,STD,LUNA,LUNA INNOVATIONS INC,USD,A,452030
166593,20161231,2016,INDL,C,D,STD,SNCR,SYNCHRONOSS TECHNOLOGIES,USD,A,451030
170384,20161231,2016,INDL,C,D,STD,GOGO,GOGO INC,USD,A,501020
170396,20161231,2016,FS,C,D,STD,CUBI,CUSTOMERS BANCORP INC,USD,A,401010
170396,20161231,2016,INDL,C,D,STD,CUBI,CUSTOMERS BANCORP INC,USD,A,401010
170527,20160930,2016,INDL,C,D,STD,POST,POST HOLDINGS INC,USD,A,302020
170616,20160131,2015,INDL,C,D,STD,SPLK,SPLUNK INC,USD,A,451030
170617,20161231,2016,INDL,C,D,STD,META,META PLATFORMS INC,USD,A,502030
170730,20160331,2015,INDL,C,D,STD,ONVO,ORGANOVO HOLDINGS INC,USD,A,352010
170750,20161231,2016,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,A,101020
170841,20161231,2016,INDL,C,D,STD,PSX,PHILLIPS 66,USD,A,101020
170920,20160430,2015,INDL,C,D,STD,ASPU,ASPEN GROUP INC,USD,A,253020
170945,20161231,2016,INDL,C,D,STD,PBYI,PUMA BIOTECHNOLOGY INC,USD,A,352010
171002,20161231,2016,INDL,C,D,STD,GMED,GLOBUS MEDICAL INC,USD,A,351010
171007,20161231,2016,INDL,C,D,STD,NOW,SERVICENOW INC,USD,A,451030
171049,20161231,2016,INDL,C,D,STD,BLMN,BLOOMIN' BRANDS INC,USD,A,253010
171059,20161231,2016,INDL,C,D,STD,FET,FORUM ENERGY TECH INC,USD,A,101010
171067,20160731,2016,INDL,C,D,STD,PANW,PALO ALTO NETWORKS INC,USD,A,451030
171141,20160131,2015,INDL,C,D,STD,FIVE,FIVE BELOW INC,USD,A,255040
174022,20161231,2016,FS,C,D,STD,HOUS,ANYWHERE REAL ESTATE INC,USD,A,601020
174022,20161231,2016,INDL,C,D,STD,HOUS,ANYWHERE REAL ESTATE INC,USD,A,601020
174049,20161231,2016,INDL,C,D,STD,PGTI,PGT INNOVATIONS INC,USD,A,201020
174077,20160331,2015,INDL,C,D,STD,CVLT,COMMVAULT SYSTEMS INC,USD,A,451030
174134,20161231,2016,INDL,C,D,STD,PTCT,PTC THERAPEUTICS INC,USD,A,352010
174169,20161231,2016,INDL,C,D,STD,BATL,BATTALION OIL CORP,USD,A,101020
174236,20161231,2016,INDL,C,D,STD,SEM,SELECT MEDICAL HOLDINGS CORP,USD,A,351020
174310,20161231,2016,INDL,C,D,STD,KBR,KBR INC,USD,A,202020
174389,20161231,2016,INDL,C,D,STD,EHTH,EHEALTH INC,USD,A,403010
174390,20161231,2016,INDL,C,D,STD,LMAT,LEMAITRE VASCULAR INC,USD,A,351010
174428,20161231,2016,INDL,C,D,STD,INFU,INFUSYSTEM HOLDINGS INC,USD,A,351020
174637,20161231,2016,INDL,C,D,STD,ICFI,ICF INTERNATIONAL INC,USD,A,202020
174729,20161231,2016,FS,C,D,STD,TNL,TRAVEL PLUS LEISURE CO,USD,A,253010
174729,20161231,2016,INDL,C,D,STD,TNL,TRAVEL PLUS LEISURE CO,USD,A,253010
174744,20161231,2016,FS,C,D,STD,EVR,EVERCORE INC,USD,A,402030
174744,20161231,2016,INDL,C,D,STD,EVR,EVERCORE INC,USD,A,402030
175007,20161231,2016,INDL,C,D,STD,ALGT,ALLEGIANT TRAVEL CO,USD,A,203020
175008,20161231,2016,INDL,C,D,STD,FOLD,AMICUS THERAPEUTICS INC,USD,A,352010
175055,20161231,2016,INDL,C,D,STD,HIL,HILL INTERNATIONAL INC,USD,I,202020
175263,20161231,2016,FS,C,D,STD,WU,WESTERN UNION CO,USD,A,451020
175263,20161231,2016,INDL,C,D,STD,WU,WESTERN UNION CO,USD,A,451020
175269,20161231,2016,INDL,C,D,STD,CELH,CELSIUS HOLDINGS INC,USD,A,302010
175307,20161231,2016,FS,C,D,STD,DEI,DOUGLAS EMMETT INC,USD,A,601010
175307,20161231,2016,INDL,C,D,STD,DEI,DOUGLAS EMMETT INC,USD,A,601010
175319,20161231,2016,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,A,252030
175404,20161231,2016,INDL,C,D,STD,FSLR,FIRST SOLAR INC,USD,A,453010
175503,20161231,2016,INDL,C,D,STD,GORO,GOLD RESOURCE CORP,USD,A,151040
175523,20161231,2016,INDL,C,D,STD,GSAT,GLOBALSTAR INC,USD,A,501010
175533,20161231,2016,INDL,C,D,STD,INFI,INFINITY PHARMACEUTICALS INC,USD,A,352010
175607,20161231,2016,FS,C,D,STD,FRST,PRIMIS FINANCIAL CORP,USD,A,401010
175607,20161231,2016,INDL,C,D,STD,FRST,PRIMIS FINANCIAL CORP,USD,A,401010
175654,20161231,2016,INDL,C,D,STD,WLDN,WILLDAN GROUP INC,USD,A,202020
175686,20161231,2016,INDL,C,D,STD,PRIM,PRIMORIS SERVICES CORP,USD,A,201030
175689,20161231,2016,INDL,C,D,STD,AWI,ARMSTRONG WORLD INDUSTRIES,USD,A,201020
175900,20160930,2016,INDL,C,D,STD,SBH,SALLY BEAUTY HOLDINGS INC,USD,A,255040
175955,20161231,2016,INDL,C,D,STD,IPGP,IPG PHOTONICS CORP,USD,A,452030
175966,20161231,2016,INDL,C,D,STD,CPRX,CATALYST PHARMACEUTICALS INC,USD,A,352010
176017,20161231,2016,INDL,C,D,STD,ATHX,ATHERSYS INC,USD,A,352010
176022,20161231,2016,INDL,C,D,STD,EBS,EMERGENT BIOSOLUTIONS INC,USD,A,352010
176247,20161231,2016,INDL,C,D,STD,AIMC,ALTRA INDUSTRIAL MOTION CORP,USD,A,201060
176249,20161231,2016,INDL,C,D,STD,TAST,CARROLS RESTAURANT GROUP INC,USD,A,253010
176251,20161231,2016,INDL,C,D,STD,III,INFORMATION SERVICES GROUP,USD,A,451020
176343,20161231,2016,INDL,C,D,STD,CLNE,CLEAN ENERGY FUELS CORP,USD,A,101020
176346,20160331,2015,INDL,C,D,STD,PFIE,PROFIRE ENERGY INC,USD,A,101010
176346,20161231,2016,INDL,C,D,STD,PFIE,PROFIRE ENERGY INC,USD,A,101010
176362,20160430,2015,INDL,C,D,STD,AVAV,AEROVIRONMENT INC,USD,A,201010
176523,20161231,2016,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,USD,A,502010
176567,20160630,2016,INDL,C,D,STD,SMCI,SUPER MICRO COMPUTER INC,USD,A,452020
176591,20161231,2016,FS,C,D,STD,EIG,EMPLOYERS HOLDINGS INC,USD,A,403010
176591,20161231,2016,INDL,C,D,STD,EIG,EMPLOYERS HOLDINGS INC,USD,A,403010
176593,20161231,2016,INDL,C,D,STD,PRTS,CARPARTS COM INC,USD,A,255020
176636,20161231,2016,INDL,C,D,STD,HROW,HARROW HEALTH INC,USD,A,352020
176670,20160630,2016,INDL,C,D,STD,ARAY,ACCURAY INC,USD,A,351010
176701,20161231,2016,FS,C,D,STD,IBKR,INTERACTIVE BROKERS GROUP,USD,A,402030
176701,20161231,2016,INDL,C,D,STD,IBKR,INTERACTIVE BROKERS GROUP,USD,A,402030
176703,20160930,2016,FS,C,D,STD,ESSA,ESSA BANCORP INC,USD,A,401020
176703,20160930,2016,INDL,C,D,STD,ESSA,ESSA BANCORP INC,USD,A,401020
176766,20160930,2016,FS,C,D,STD,TFSL,TFS FINANCIAL CORP,USD,A,401020
176766,20160930,2016,INDL,C,D,STD,TFSL,TFS FINANCIAL CORP,USD,A,401020
176840,20161231,2016,INDL,C,D,STD,REI,RING ENERGY INC,USD,A,101020
176899,20161231,2016,INDL,C,D,STD,SD,SANDRIDGE ENERGY INC,USD,A,101020
176914,20161231,2016,INDL,C,D,STD,CQP,CHENIERE ENERGY PARTNERS LP,USD,A,101020
176928,20160630,2016,INDL,C,D,STD,BR,BROADRIDGE FINANCIAL SOLUTNS,USD,A,451020
177009,20161231,2016,FS,C,D,STD,FRBA,FIRST BANK,USD,A,401010
177009,20161231,2016,INDL,C,D,STD,FRBA,FIRST BANK,USD,A,401010
177088,20161231,2016,FS,C,D,STD,BX,BLACKSTONE INC,USD,A,402030
177088,20161231,2016,INDL,C,D,STD,BX,BLACKSTONE INC,USD,A,402030
177108,20161231,2016,INDL,C,D,STD,CNK,CINEMARK HOLDINGS INC,USD,A,502020
177111,20161231,2016,INDL,C,D,STD,TTGT,TECHTARGET INC,USD,A,502010
177227,20161231,2016,INDL,C,D,STD,PODD,INSULET CORP,USD,A,351010
177257,20161231,2016,INDL,C,D,STD,INFN,INFINERA CORP,USD,A,452010
177315,20161231,2016,INDL,C,D,STD,EGIO,EDGIO INC,USD,A,451020
177367,20161231,2016,INDL,C,D,STD,CDXC,CHROMADEX CORP,USD,A,352030
177376,20161231,2016,FS,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,USD,A,402020
177376,20161231,2016,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,USD,A,402020
177637,20161231,2016,INDL,C,D,STD,AMC,AMC ENTERTAINMENT HOLDINGS,USD,A,502020
177640,20161231,2016,FS,C,D,STD,TIPT,TIPTREE INC,USD,A,403010
177640,20161231,2016,INDL,C,D,STD,TIPT,TIPTREE INC,USD,A,403010
177744,20161231,2016,INDL,C,D,STD,PRO,PROS HOLDINGS INC,USD,A,451030
177780,20161231,2016,INDL,C,D,STD,SCOR,COMSCORE INC,USD,A,502010
177881,20161231,2016,INDL,C,D,STD,MASI,MASIMO CORP,USD,A,351010
177943,20161231,2016,INDL,C,D,STD,DHX,DHI GROUP INC,USD,A,502030
177966,20161231,2016,INDL,C,D,STD,ALSN,ALLISON TRANSMISSION HLDGS,USD,A,201060
178073,20161231,2016,INDL,C,D,STD,RILY,B. RILEY FINANCIAL INC,USD,A,402030
178083,20161231,2016,INDL,C,D,STD,VMW,VMWARE INC -CL A,USD,A,451030
178157,20161231,2016,INDL,C,D,STD,MDXG,MIMEDX GROUP INC,USD,A,352010
178310,20161231,2016,INDL,C,D,STD,TDC,TERADATA CORP,USD,A,451030
178494,20161231,2016,INDL,C,D,STD,MARK,REMARK HOLDINGS INC,USD,A,451030
178507,20161231,2016,INDL,C,D,STD,MSCI,MSCI INC,USD,A,402030
178519,20161231,2016,INDL,C,D,STD,LPLA,LPL FINANCIAL HOLDINGS INC,USD,A,402030
178539,20161231,2016,FS,C,D,STD,ROIC,RETAIL OPPORTUNITY INVTS CP,USD,A,601010
178539,20161231,2016,INDL,C,D,STD,ROIC,RETAIL OPPORTUNITY INVTS CP,USD,A,601010
178545,20161231,2016,FS,C,D,STD,FFNW,FIRST FINANCIAL NORTHWEST,USD,A,401010
178545,20161231,2016,INDL,C,D,STD,FFNW,FIRST FINANCIAL NORTHWEST,USD,A,401010
178610,20161231,2016,FS,C,D,STD,DFT,DUPONT FABROS TECHNOLOGY INC,USD,I,601010
178610,20161231,2016,INDL,C,D,STD,DFT,DUPONT FABROS TECHNOLOGY INC,USD,I,601010
178672,20161231,2016,INDL,C,D,STD,CVI,CVR ENERGY INC,USD,A,101020
178703,20161231,2016,FS,C,D,STD,PZN,PZENA INVESTMENT MANAGEMENT,USD,I,402030
178703,20161231,2016,INDL,C,D,STD,PZN,PZENA INVESTMENT MANAGEMENT,USD,I,402030
178704,20160131,2015,INDL,C,D,STD,ULTA,ULTA BEAUTY INC,USD,A,255040
178797,20161231,2016,INDL,C,D,STD,APEI,AMERICAN PUBLIC EDUCATION,USD,A,253020
178803,20161231,2016,INDL,C,D,STD,ENSG,ENSIGN GROUP INC,USD,A,351020
178806,20161231,2016,INDL,C,D,STD,LL,LL FLOORING HOLDINGS INC,USD,A,255040
178814,20161231,2016,INDL,C,D,STD,SCU,SCULPTOR CAPITAL MANAGEMENT,USD,A,402030
178823,20161231,2016,FS,C,D,STD,UIHC,UNITED INSURANCE HOLDINGS CO,USD,A,403010
178823,20161231,2016,INDL,C,D,STD,UIHC,UNITED INSURANCE HOLDINGS CO,USD,A,403010
178834,20161231,2016,FS,C,D,STD,NFBK,NORTHFIELD BANCORP INC,USD,A,401020
178834,20161231,2016,INDL,C,D,STD,NFBK,NORTHFIELD BANCORP INC,USD,A,401020
178862,20161231,2016,FS,C,D,STD,CIM,CHIMERA INVESTMENT CORP,USD,A,402040
178862,20161231,2016,INDL,C,D,STD,CIM,CHIMERA INVESTMENT CORP,USD,A,402040
178870,20161231,2016,INDL,C,D,STD,SRCI,SRC ENERGY INC,USD,I,101020
178973,20160131,2015,INDL,C,D,STD,TITN,TITAN MACHINERY INC,USD,A,201070
178976,20160630,2016,INDL,C,D,STD,LRN,STRIDE INC,USD,A,253020
179058,20160331,2015,INDL,C,D,STD,OESX,ORION ENERGY SYSTEMS INC,USD,A,201040
179077,20161231,2016,FS,C,D,STD,FOR,FORESTAR GROUP INC,USD,A,601020
179077,20161231,2016,INDL,C,D,STD,FOR,FORESTAR GROUP INC,USD,A,601020
179132,20161231,2016,INDL,C,D,STD,ORN,ORION GROUP HOLDINGS INC,USD,A,201030
179202,20161231,2016,INDL,C,D,STD,SATS,ECHOSTAR CORP,USD,A,501010
179288,20161231,2016,INDL,C,D,STD,DALN,DALLASNEWS CORP,USD,A,502010
179413,20160630,2016,INDL,C,D,STD,CSII,CARDIOVASCULAR SYSTEMS INC,USD,A,351010
179437,20161231,2016,INDL,C,D,STD,AWK,AMERICAN WATER WORKS CO INC,USD,A,551040
179461,20160630,2016,INDL,C,D,STD,AYTU,AYTU BIOPHARMA INC,USD,A,352020
179534,20160930,2016,FS,C,D,STD,V,VISA INC,USD,A,451020
179534,20160930,2016,INDL,C,D,STD,V,VISA INC,USD,A,451020
179577,20161231,2016,INDL,C,D,STD,ENOV,ENOVIS CORP,USD,A,351010
179597,20161231,2016,INDL,C,D,STD,HCCI,HERITAGE-CRYSTAL CLEAN INC,USD,A,202010
179598,20161231,2016,INDL,C,D,STD,CLDX,CELLDEX THERAPEUTICS INC,USD,A,352010
179621,20161231,2016,INDL,C,D,STD,PM,PHILIP MORRIS INTERNATIONAL,USD,A,302030
179657,20160930,2016,INDL,C,D,STD,HI,HILLENBRAND INC,USD,A,201060
179671,20161231,2016,INDL,C,D,STD,CCXI,CHEMOCENTRYX INC,USD,I,352010
179690,20161231,2016,INDL,C,D,STD,SWI,SOLARWINDS CORP,USD,A,451030
179738,20161231,2016,INDL,C,D,STD,ERII,ENERGY RECOVERY INC,USD,A,201060
179741,20161231,2016,INDL,C,D,STD,KKR,KKR & CO INC,USD,A,402030
179819,20161031,2016,INDL,C,D,STD,NX,QUANEX BUILDING PRODUCTS,USD,A,201020
179834,20161231,2016,INDL,C,D,STD,CDNA,CAREDX INC,USD,A,352010
179840,20161231,2016,INDL,C,D,STD,LAB,STANDARD BIOTOOLS INC,USD,A,352030
179841,20161231,2016,INDL,C,D,STD,CDXS,CODEXIS INC,USD,A,352030
179843,20161231,2016,INDL,C,D,STD,IPI,INTREPID POTASH INC,USD,A,151010
179889,20161231,2016,FS,C,D,STD,AGNC,AGNC INVESTMENT CORP,USD,A,402040
179889,20161231,2016,INDL,C,D,STD,AGNC,AGNC INVESTMENT CORP,USD,A,402040
179974,20161231,2016,FS,C,D,STD,HCI,HCI GROUP INC,USD,A,403010
179974,20161231,2016,INDL,C,D,STD,HCI,HCI GROUP INC,USD,A,403010
180016,20161231,2016,INDL,C,D,STD,MRC,MRC GLOBAL INC,USD,A,201070
180083,20161231,2016,INDL,C,D,STD,LOPE,GRAND CANYON EDUCATION INC,USD,A,253020
180183,20161231,2016,FS,C,D,STD,HBCP,HOME BANCORP INC,USD,A,401020
180183,20161231,2016,INDL,C,D,STD,HBCP,HOME BANCORP INC,USD,A,401020
180193,20160930,2016,FS,C,D,STD,OCSL,OAKTREE SPECIALTY LENDING CP,USD,A,402030
180193,20160930,2016,INDL,C,D,STD,OCSL,OAKTREE SPECIALTY LENDING CP,USD,A,402030
180228,20161231,2016,FS,C,D,STD,IVR,INVESCO MORTGAGE CAPITAL INC,USD,A,402040
180228,20161231,2016,INDL,C,D,STD,IVR,INVESCO MORTGAGE CAPITAL INC,USD,A,402040
180229,20160531,2015,INDL,C,D,STD,MG,MISTRAS GROUP INC,USD,A,202020
180229,20161231,2016,INDL,C,D,STD,MG,MISTRAS GROUP INC,USD,A,202020
180272,20161231,2016,INDL,C,D,STD,BKI,BLACK KNIGHT INC,USD,A,451030
180363,20161231,2016,INDL,C,D,STD,ALIM,ALIMERA SCIENCES INC,USD,A,352020
180405,20161231,2016,INDL,C,D,STD,ATVI,ACTIVISION BLIZZARD INC,USD,A,502020
180423,20161231,2016,FS,C,D,STD,TREE,LENDINGTREE INC,USD,A,402020
180423,20161231,2016,INDL,C,D,STD,TREE,LENDINGTREE INC,USD,A,402020
180466,20161231,2016,INDL,C,D,STD,JBT,JOHN BEAN TECHNOLOGIES,USD,A,201060
180474,20160331,2015,INDL,C,D,STD,ZWS,ZURN ELKAY WATER SOLUTI CORP,USD,A,201020
180483,20160930,2016,INDL,C,D,STD,BERY,BERRY GLOBAL GROUP INC,USD,A,151030
180562,20161231,2016,INDL,C,D,STD,RRTS,ROADRUNNER TRANS SYSTEMS INC,USD,A,203040
180646,20161231,2016,INDL,C,D,STD,MYRG,MYR GROUP INC,USD,A,201030
180652,20161231,2016,INDL,C,D,STD,VRSK,VERISK ANALYTICS INC,USD,A,202020
180683,20160630,2016,INDL,C,D,STD,IBIO,IBIO INC,USD,A,352010
180711,20161031,2016,INDL,C,D,STD,AVGO,BROADCOM INC,USD,A,453010
181104,20161231,2016,INDL,C,D,STD,MDRX,VERADIGM INC,USD,A,351030
181269,20161231,2016,INDL,C,D,STD,GPRE,GREEN PLAINS INC,USD,A,101020
181290,20161231,2016,INDL,C,D,STD,DMRC,DIGIMARC CORP,USD,A,451030
181745,20161231,2016,INDL,C,D,STD,CCLP,CSI COMPRESSCO LP,USD,A,101010
181820,20161231,2016,FS,C,D,STD,FSBW,FS BANCORP INC,USD,A,401020
181820,20161231,2016,INDL,C,D,STD,FSBW,FS BANCORP INC,USD,A,401020
181931,20161231,2016,INDL,C,D,STD,CLW,CLEARWATER PAPER CORP,USD,A,151050
181989,20161231,2016,INDL,C,D,STD,SLCA,U S SILICA HOLDINGS INC,USD,A,101010
182112,20161231,2016,INDL,C,D,STD,ZVOI,ZOVIO INC,USD,A,253020
182826,20161231,2016,INDL,C,D,STD,ADMP,ADAMIS PHARMACEUTICALS CORP,USD,A,352020
183029,20161231,2016,INDL,C,D,STD,RC,READY CAPITAL CORP,USD,A,402040
183108,20161231,2016,INDL,C,D,STD,WMC,WESTERN ASSET MTG CAPITAL CP,USD,A,402040
183247,20161231,2016,FS,C,D,STD,TBNK,TERRITORIAL BANCORP INC,USD,A,401020
183247,20161231,2016,INDL,C,D,STD,TBNK,TERRITORIAL BANCORP INC,USD,A,401020
183283,20161231,2016,INDL,C,D,STD,ADUS,ADDUS HOMECARE CORP,USD,A,351020
183322,20161231,2016,INDL,C,D,STD,TXMD,THERAPEUTICSMD INC,USD,A,352020
183366,20161231,2016,INDL,C,D,STD,H,HYATT HOTELS CORP,USD,A,253010
183377,20161231,2016,INDL,C,D,STD,FTNT,FORTINET INC,USD,A,451030
183581,20161231,2016,INDL,C,D,STD,KAR,KAR AUCTION SERVICES INC,USD,A,202010
183593,20161231,2016,INDL,C,D,STD,OMER,OMEROS CORP,USD,A,352020
183602,20161231,2016,INDL,C,D,STD,SRNE,SORRENTO THERAPEUTICS INC,USD,A,352010
183603,20161231,2016,FS,C,D,STD,DBRG,DIGITALBRIDGE GROUP INC,USD,A,601020
183603,20161231,2016,INDL,C,D,STD,DBRG,DIGITALBRIDGE GROUP INC,USD,A,601020
183606,20161231,2016,FS,C,D,STD,ARI,APOLLO COMMERCIAL RE FIN INC,USD,A,402040
183606,20161231,2016,INDL,C,D,STD,ARI,APOLLO COMMERCIAL RE FIN INC,USD,A,402040
183636,20161231,2016,INDL,C,D,STD,RCM,R1 RCM INC,USD,A,351020
183640,20161231,2016,INDL,C,D,STD,IRDM,IRIDIUM COMMUNICATIONS INC,USD,A,501010
183729,20161130,2016,INDL,C,D,STD,ORGS,ORGENESIS INC,USD,A,352010
183736,20161231,2016,INDL,C,D,STD,GNRC,GENERAC HOLDINGS INC,USD,A,201040
183780,20161231,2016,FS,C,D,STD,TWO,TWO HARBORS INVESTMENT CORP,USD,A,402040
183780,20161231,2016,INDL,C,D,STD,TWO,TWO HARBORS INVESTMENT CORP,USD,A,402040
183797,20161231,2016,FS,C,D,STD,COWN,COWEN INC,USD,A,402030
183797,20161231,2016,INDL,C,D,STD,COWN,COWEN INC,USD,A,402030
183799,20161231,2016,INDL,C,D,STD,FLNT,FLUENT INC,USD,A,502010
183833,20161231,2016,FS,C,D,STD,TRNO,TERRENO REALTY CORP,USD,A,601010
183833,20161231,2016,INDL,C,D,STD,TRNO,TERRENO REALTY CORP,USD,A,601010
183903,20161231,2016,INDL,C,D,STD,CALX,CALIX INC,USD,A,452010
183945,20161231,2016,INDL,C,D,STD,CRMD,CORMEDIX INC,USD,A,352020
183974,20161231,2016,INDL,C,D,STD,SPSC,SPS COMMERCE INC,USD,A,451030
184046,20161231,2016,INDL,C,D,STD,AVEO,AVEO PHARMACEUTICALS INC,USD,A,352010
184049,20161231,2016,INDL,C,D,STD,BLNK,BLINK CHARGING CO,USD,A,201040
184113,20161231,2016,INDL,C,D,STD,VUZI,VUZIX CORP,USD,A,252010
184167,20161231,2016,FS,C,D,STD,FIBK,FIRST INTERSTATE BANCSYSTEM,USD,A,401010
184167,20161231,2016,INDL,C,D,STD,FIBK,FIRST INTERSTATE BANCSYSTEM,USD,A,401010
184254,20161231,2016,INDL,C,D,STD,APO,APOLLO GLOBAL MGMT INC,USD,A,402010
184256,20161231,2016,INDL,C,D,STD,IRWD,IRONWOOD PHARMACEUTICALS INC,USD,A,352010
184258,20161231,2016,INDL,C,D,STD,PLOW,DOUGLAS DYNAMICS INC,USD,A,201060
184263,20160630,2016,INDL,C,D,STD,QNST,QUINSTREET INC,USD,A,502030
184323,20160131,2015,INDL,C,D,STD,EXPR,EXPRESS INC,USD,A,255040
184392,20161231,2016,INDL,C,D,STD,GDOT,GREEN DOT CORP,USD,A,402020
184442,20161231,2016,INDL,C,D,STD,CHRD,CHORD ENERGY CORP,USD,A,101020
184500,20161231,2016,FS,C,D,STD,CBOE,CBOE GLOBAL MARKETS INC,USD,A,402030
184500,20161231,2016,INDL,C,D,STD,CBOE,CBOE GLOBAL MARKETS INC,USD,A,402030
184551,20161231,2016,INDL,C,D,STD,MXL,MAXLINEAR INC,USD,A,453010
184576,20161231,2016,INDL,C,D,STD,ENV,ENVESTNET INC,USD,A,451030
184700,20161231,2016,INDL,C,D,STD,FLT,FLEETCOR TECHNOLOGIES INC,USD,A,451020
184717,20161231,2016,INDL,C,D,STD,AMRS,AMYRIS INC,USD,A,151010
184748,20161231,2016,INDL,C,D,STD,QUAD,QUAD/GRAPHICS INC,USD,A,202010
184899,20161231,2016,FS,C,D,STD,FAF,FIRST AMERICAN FINANCIAL CP,USD,A,403010
184899,20161231,2016,INDL,C,D,STD,FAF,FIRST AMERICAN FINANCIAL CP,USD,A,403010
184957,20161231,2016,INDL,C,D,STD,WKHS,WORKHORSE GROUP INC,USD,A,251020
184996,20161231,2016,INDL,C,D,STD,TSLA,TESLA INC,USD,A,251020
185018,20161231,2016,INDL,C,D,STD,HPP,HUDSON PACIFIC PPTYS INC,USD,A,601010
185125,20160630,2016,INDL,C,D,STD,ELMD,ELECTROMED INC,USD,A,351010
185128,20161231,2016,INDL,C,D,STD,AMRC,AMERESCO INC,USD,A,201030
185138,20161231,2016,INDL,C,D,STD,VPG,VISHAY PRECISION GROUP INC,USD,A,452030
185195,20160131,2015,INDL,C,D,STD,VRA,VERA BRADLEY INC,USD,A,252030
185229,20161231,2016,INDL,C,D,STD,BWXT,BWX TECHNOLOGIES INC,USD,A,201010
185289,20161231,2016,INDL,C,D,STD,ASMB,ASSEMBLY BIOSCIENCES INC,USD,A,352010
185339,20161231,2016,FS,C,D,STD,STAG,STAG INDUSTRIAL INC,USD,A,601010
185339,20161231,2016,INDL,C,D,STD,STAG,STAG INDUSTRIAL INC,USD,A,601010
185370,20161231,2016,FS,C,D,STD,WD,WALKER & DUNLOP INC,USD,A,401020
185370,20161231,2016,INDL,C,D,STD,WD,WALKER & DUNLOP INC,USD,A,401020
185372,20161231,2016,INDL,C,D,STD,CLAR,CLARUS CORP,USD,A,252020
185396,20161231,2016,FS,C,D,STD,INN,SUMMIT HOTEL PROPERTIES INC,USD,A,601010
185396,20161231,2016,INDL,C,D,STD,INN,SUMMIT HOTEL PROPERTIES INC,USD,A,601010
185419,20161231,2016,INDL,C,D,STD,PACB,PACIFIC BIOSCIENCES OF CALIF,USD,A,352030
185532,20161231,2016,INDL,C,D,STD,TRGP,TARGA RESOURCES CORP,USD,A,101020
185624,20161231,2016,INDL,C,D,STD,SAVE,SPIRIT AIRLINES INC,USD,A,203020
185797,20161231,2016,INDL,C,D,STD,HHC,HOWARD HUGHES CORP,USD,A,601020
185824,20161231,2016,FS,C,D,STD,BKU,BANKUNITED INC,USD,A,401010
185824,20161231,2016,INDL,C,D,STD,BKU,BANKUNITED INC,USD,A,401010
185836,20161231,2016,INDL,C,D,STD,PCRX,PACIRA BIOSCIENCES INC,USD,A,352020
185881,20160331,2015,INDL,C,D,STD,BAH,BOOZ ALLEN HAMILTON HLDG CP,USD,A,202020
185908,20161231,2016,INDL,C,D,STD,ACRX,ACELRX PHARMACEUTICALS INC,USD,A,352020
185952,20161031,2016,INDL,C,D,STD,REVG,REV GROUP INC,USD,A,201060
